#Num	#Type	#Forme	#POS	#Lemme	#POS	#MORPH	#REL(ID_Gouv)	#PAUSE
25029	forme	du	P+D	de	P+D	n=s|g=m	MOD(25021)	_
25030	delim		BLANK	BLANK	_	_	_	_
25031	forme	service	NC	service	NC	n=s|g=m	PREP(25029)	_
25032	delim		BLANK	BLANK	_	_	_	_
25033	forme	.	PONCT	.	_	_	_	P
25034	delim		BLANK	BLANK	_	_	_	_
25035	delim	§	DELIM	§	_	_	_	_
25036	delim		BLANK	BLANK	_	_	_	_
25037	forme	pour	P	pour	P	_	_()	P
25038	delim		BLANK	BLANK	_	_	_	_
25039	forme	soulager	VINF	soulager	VINF	t=W	PREP(25037)	_
25040	delim		BLANK	BLANK	_	_	_	_
25041	forme	la	DET	la	DET	n=s|g=f	DET(25043)	_
25042	delim		BLANK	BLANK	_	_	_	_
25043	forme	souffrance	NC	souffrance	NC	n=s|g=f	OBJ(25039)	_
25044	delim		BLANK	BLANK	_	_	_	_
25045	forme	exprimée	VPP	exprimer	VPP	n=s|g=f|t=K	MOD(25043)	_
25046	delim		BLANK	BLANK	_	_	_	_
25047	forme	par	P	par	P	_	MOD(25045)	_
25048	delim		BLANK	BLANK	_	_	_	_
25049	forme	Didier	NPP	Didier	NPP	n=s|g=m	PREP(25047)	_
25050	delim		BLANK	BLANK	_	_	_	_
25051	forme	par	P	par	P	_	MOD(25045)	_
25052	delim		BLANK	BLANK	_	_	_	_
25053	forme	ces	DET	ces	DET	n=p	DET(25057)	_
25054	delim		BLANK	BLANK	_	_	_	_
25055	forme	nombreux	ADJ	nombreux	ADJ	g=m	MOD(25057)	_
25056	delim		BLANK	BLANK	_	_	_	_
25057	forme	symptomes	NC	_	NC	_	PREP(25051)	_
25058	delim		BLANK	BLANK	_	_	_	_
25059	forme	o	ADJ	_	ADJ	_	MOD(25057)	P
25060	delim		BLANK	BLANK	_	_	_	_
25061	forme	e	NC	_	NC	_	MOD(25057)	P
25062	delim		BLANK	BLANK	_	_	_	_
25063	forme	afin	ADV	_	ADV	_	MOD(25039)	P
25064	delim		BLANK	BLANK	_	_	_	_
25065	forme	de	P	de	P	_	MOD(25039)	_
25066	delim		BLANK	BLANK	_	_	_	_
25067	delim	§	DELIM	§	_	_	_	_
25068	delim		BLANK	BLANK	_	_	_	_
25069	forme	Didier	NPP	Didier	NPP	n=s|g=m	SUJ(25075)	P
25070	delim		BLANK	BLANK	_	_	_	_
25071	forme	était	V	être	V	n=s|t=I|p=3	AUX_TPS(25075)	P
25072	delim		BLANK	BLANK	_	_	_	_
25073	forme	massivement	ADV	_	ADV	_	MOD(25075)	_
25074	delim		BLANK	BLANK	_	_	_	_
25075	forme	envahi	VPP	envahir	VPP	n=s|g=m|t=K	ROOT	P
25076	delim		BLANK	BLANK	_	_	_	_
25077	forme	par	P	par	P	_	MOD(25075)	_
25078	delim		BLANK	BLANK	_	_	_	_
25079	forme	la	DET	la	DET	n=s|g=f	DET(25081)	P
25080	delim		BLANK	BLANK	_	_	_	_
25081	forme	tristesse	NC	tristesse	NC	n=s|g=f	PREP(25077)	_
25082	delim		BLANK	BLANK	_	_	_	_
25083	forme	de	P	de	P	_	MOD(25075)	_
25084	delim		BLANK	BLANK	_	_	_	_
25085	forme	la	DET	la	DET	n=s|g=f	DET(25087)	P
25086	delim		BLANK	BLANK	_	_	_	_
25087	forme	séparation	NC	séparation	NC	n=s|g=f	PREP(25083)	_
25088	delim		BLANK	BLANK	_	_	_	_
25089	forme	d'	P	de	P	_	MOD(25075)	_
25090	delim		BLANK	BLANK	_	_	_	_
25091	forme	avec	P	avec	P	_	PREP(25089)	_
25092	delim		BLANK	BLANK	_	_	_	_
25093	forme	son	DET	son	DET	n=s|g=m|p=3|poss=s	DET(25095)	_
25094	delim		BLANK	BLANK	_	_	_	_
25095	forme	assistante	NC	assistant	NC	n=s|g=f	PREP(25091)	_
25096	delim		BLANK	BLANK	_	_	_	_
25097	forme	familiale	ADJ	familial	ADJ	n=s|g=f	MOD(25095)	_
25098	delim		BLANK	BLANK	_	_	_	_
25099	delim	,	PONCT	,	_	_	_	_
25100	delim		BLANK	BLANK	_	_	_	_
25101	forme	Madame	NC	Monsieur	NC	n=s|g=f	MOD(25095)	_
25102	delim		BLANK	BLANK	_	_	_	_
25103	forme	GASSE	NPP	_	NPP	_	MOD(25101)	_
25104	delim		BLANK	BLANK	_	_	_	_
25105	forme	.	PONCT	.	_	_	_	P
25106	delim		BLANK	BLANK	_	_	_	_
25107	delim	§	DELIM	§	_	_	_	_
25108	delim		BLANK	BLANK	_	_	_	_
25109	forme	ce	PRO	ce	PRO	n=s	_()	P
25110	delim		BLANK	BLANK	_	_	_	_
25111	forme	qui	PROREL	qui	PROREL	n=s	SUJ(25115)	_
25112	delim		BLANK	BLANK	_	_	_	_
25113	forme	nous	CLO	nous	CLO	n=p|p=1	AFF(25115)	_
25114	delim		BLANK	BLANK	_	_	_	_
25115	forme	amenait	V	amener	V	n=s|t=I|p=3	MOD_REL(25109)	_
25116	delim		BLANK	BLANK	_	_	_	_
25117	forme	à	P	à	P	_	MOD(25115)	_
25118	delim		BLANK	BLANK	_	_	_	_
25119	forme	le	CLO	le	CLO	n=s|g=m|p=3	OBJ(25121)	_
25120	delim		BLANK	BLANK	_	_	_	_
25121	forme	faire	VINF	faire	VINF	t=W	PREP(25117)	_
25122	delim		BLANK	BLANK	_	_	_	_
25123	forme	hospitaliser	VINF	hospitaliser	VINF	t=W	OBJ(25121)	_
25124	delim		BLANK	BLANK	_	_	_	_
25125	forme	en	P	en	P	_	MOD(25123)	_
25126	delim		BLANK	BLANK	_	_	_	_
25127	forme	pédiatrie	NC	pédiatrie	NC	n=s|g=f	PREP(25125)	_
25128	delim		BLANK	BLANK	_	_	_	_
25129	forme	en	P	en	P	_	MOD(25123)	_
25130	delim		BLANK	BLANK	_	_	_	_
25131	forme	lien	NC	lien	NC	n=s|g=m	PREP(25129)	_
25132	delim		BLANK	BLANK	_	_	_	_
25133	forme	avec	P	avec	P	_	MOD(25123)	_
25134	delim		BLANK	BLANK	_	_	_	_
25135	forme	la	DET	la	DET	n=s|g=f	DET(25137)	_
25136	delim		BLANK	BLANK	_	_	_	_
25137	forme	psy	NC	_	NC	_	PREP(25133)	_
25138	delim		BLANK	BLANK	_	_	_	_
25139	forme	édopsychiatrie	NPP	_	NPP	_	MOD(25137)	P
25140	delim		BLANK	BLANK	_	_	_	_
25141	delim	.	PONCT	.	_	_	_	_
25142	delim		BLANK	BLANK	_	_	_	_
25143	delim	§	DELIM	§	_	_	_	_
25144	delim		BLANK	BLANK	_	_	_	_
25145	forme	.	PONCT	.	_	_	_	P
25146	delim		BLANK	BLANK	_	_	_	_
25147	delim	§	DELIM	§	_	_	_	_
25148	delim		BLANK	BLANK	_	_	_	_
25149	forme	Cette	DET	cette	DET	n=s|g=f	DET(25151)	P
25150	delim		BLANK	BLANK	_	_	_	_
25151	forme	hospitalisation	NC	hospitalisation	NC	n=s|g=f	SUJ(25155)	_
25152	delim		BLANK	BLANK	_	_	_	_
25153	forme	a	V	avoir	V	n=s|t=P|p=3	AUX_TPS(25155)	_
25154	delim		BLANK	BLANK	_	_	_	_
25155	forme	duré	VPP	durer	VPP	n=s|g=m|t=K	ROOT	_
25156	delim		BLANK	BLANK	_	_	_	_
25157	forme	3	ADJ	3	ADJ	_	MOD(25159)	_
25158	delim		BLANK	BLANK	_	_	_	_
25159	forme	semaines	NC	semaine	NC	n=p|g=f	OBJ(25155)	_
25160	delim		BLANK	BLANK	_	_	_	_
25161	delim	.	PONCT	.	_	_	_	_
25162	delim		BLANK	BLANK	_	_	_	_
25163	delim	§	DELIM	§	_	_	_	_
25164	delim		BLANK	BLANK	_	_	_	_
25165	forme	2013	NC	2013	NC	_	_()	P
25166	delim		BLANK	BLANK	_	_	_	_
25167	forme	,	PONCT	,	_	_	_	P
25168	delim		BLANK	BLANK	_	_	_	_
25169	forme	n	NPP	_	NPP	_	MOD(25165)	P
25170	delim		BLANK	BLANK	_	_	_	_
25171	forme	i	NPP	_	NPP	_	MOD(25165)	P
25172	delim		BLANK	BLANK	_	_	_	_
25173	delim	§	DELIM	§	_	_	_	_
25174	delim		BLANK	BLANK	_	_	_	_
25175	forme	L	NPP	_	NPP	_	_()	P
25176	delim		BLANK	BLANK	_	_	_	_
25177	delim		PONCT		_	_	_	_
25178	delim		BLANK	BLANK	_	_	_	_
25179	forme	accueil	NC	accueil	NC	n=s|g=m	MOD(25175)	_
25180	delim		BLANK	BLANK	_	_	_	_
25181	forme	s'	CLR	se	CLR	n=p,s|p=3	_()	_
25182	delim		BLANK	BLANK	_	_	_	_
25183	forme	est	V	être	V	n=s|t=P|p=3	_()	_
25184	delim		BLANK	BLANK	_	_	_	_
25185	forme	faisant	VPR	faire	VPR	t=G	MOD(25183)	_
25186	delim		BLANK	BLANK	_	_	_	_
25187	forme	sur	P	sur	P	_	MOD(25185)	_
25188	delim		BLANK	BLANK	_	_	_	_
25189	forme	des	DET	des	DET	n=p	DET(25191)	_
25190	delim		BLANK	BLANK	_	_	_	_
25191	forme	temps	NC	temps	NC	g=m	PREP(25187)	_
25192	delim		BLANK	BLANK	_	_	_	_
25193	forme	de	P	de	P	_	MOD(25185)	P
25194	delim		BLANK	BLANK	_	_	_	_
25195	forme	week	NC	_	NC	_	PREP(25193)	_
25196	delim		BLANK	BLANK	_	_	_	_
25197	forme	end	NC	end	NC	n=s|g=f	MOD(25195)	_
25198	delim		BLANK	BLANK	_	_	_	_
25199	forme	et	CC	et	CC	_	COORD(25183)	_
25200	delim		BLANK	BLANK	_	_	_	_
25201	forme	de	P	de	P	_	DEP_COORD(25199)	_
25202	delim		BLANK	BLANK	_	_	_	_
25203	forme	vacance	NC	vacance	NC	n=s|g=f	PREP(25201)	_
25204	delim		BLANK	BLANK	_	_	_	_
25205	forme	se	CLR	se	CLR	n=p,s|p=3	_()	P
25206	delim		BLANK	BLANK	_	_	_	_
25207	forme	ance	NC	_	NC	_	_()	P
25208	delim		BLANK	BLANK	_	_	_	_
25209	forme	,	PONCT	,	_	_	_	P
25210	delim		BLANK	BLANK	_	_	_	_
25211	delim	§	DELIM	§	_	_	_	_
25212	delim		BLANK	BLANK	_	_	_	_
25213	forme	Didier	NPP	Didier	NPP	n=s|g=m	SUJ(25217)	_
25214	delim		BLANK	BLANK	_	_	_	_
25215	forme	a	V	avoir	V	n=s|t=P|p=3	AUX_TPS(25217)	_
25216	delim		BLANK	BLANK	_	_	_	_
25217	forme	mis	VPP	mettre	VPP	g=m|t=K	ROOT	_
25218	delim		BLANK	BLANK	_	_	_	_
25219	forme	un	DET	un	DET	n=s|g=m	DET(25223)	P
25220	delim		BLANK	BLANK	_	_	_	_
25221	forme	certain	ADJ	certain	ADJ	n=s|g=m	MOD(25223)	_
25222	delim		BLANK	BLANK	_	_	_	_
25223	forme	moment	NC	moment	NC	n=s|g=m	OBJ(25217)	_
25224	delim		BLANK	BLANK	_	_	_	_
25225	forme	à	P	à	P	_	MOD(25217)	_
25226	delim		BLANK	BLANK	_	_	_	_
25227	forme	réellement	ADV	_	ADV	_	MOD(25231)	_
25228	delim		BLANK	BLANK	_	_	_	_
25229	forme	s'	CLR	se	CLR	n=p,s|p=3	AFF(25231)	_
25230	delim		BLANK	BLANK	_	_	_	_
25231	forme	installer	VINF	installer	VINF	t=W	PREP(25225)	_
25232	delim		BLANK	BLANK	_	_	_	_
25233	forme	&quot;	PONCT	&quot;	_	_	_	P
25234	delim		BLANK	BLANK	_	_	_	_
25235	delim	&quot;	PONCT	&quot;	_	_	_	_
25236	delim		BLANK	BLANK	_	_	_	_
25237	delim	.	PONCT	.	_	_	_	_
25238	delim		BLANK	BLANK	_	_	_	_
25239	delim	§	DELIM	§	_	_	_	_
25240	delim		BLANK	BLANK	_	_	_	_
25241	forme	La	DET	la	DET	n=s|g=f	DET(25243)	P
25242	delim		BLANK	BLANK	_	_	_	_
25243	forme	famille	NC	famille	NC	n=s|g=f	_()	_
25244	delim		BLANK	BLANK	_	_	_	_
25245	forme	d'	P	de	P	_	DEP(25243)	_
25246	delim		BLANK	BLANK	_	_	_	_
25247	forme	accueil	NC	accueil	NC	n=s|g=m	PREP(25245)	_
25248	delim		BLANK	BLANK	_	_	_	_
25249	forme	étant	VPR	être	VPR	t=G	MOD(25243)	_
25250	delim		BLANK	BLANK	_	_	_	_
25251	forme	déjà	ADV	déjà	ADV	_	MOD(25249)	_
25252	delim		BLANK	BLANK	_	_	_	_
25253	forme	constituer	VINF	constituer	VINF	t=W	OBJ(25249)	_
25254	delim		BLANK	BLANK	_	_	_	_
25255	forme	de	P	de	P	_	MOD(25253)	_
25256	delim		BLANK	BLANK	_	_	_	_
25257	forme	trois	DET	trois	DET	s=card|n=p	DET(25261)	_
25258	delim		BLANK	BLANK	_	_	_	_
25259	forme	autres	ADJ	autre	ADJ	n=p	MOD(25261)	_
25260	delim		BLANK	BLANK	_	_	_	_
25261	forme	jeunes	NC	jeune	NC	n=p	PREP(25255)	_
25262	delim		BLANK	BLANK	_	_	_	_
25263	forme	accueillis	VPP	accueillir	VPP	n=p|g=m|t=K	MOD(25261)	_
25264	delim		BLANK	BLANK	_	_	_	_
25265	forme	depuis	P	depuis	P	_	MOD(25263)	_
25266	delim		BLANK	BLANK	_	_	_	_
25267	forme	plusieurs	DET	plusieurs	DET	n=p	DET(25269)	_
25268	delim		BLANK	BLANK	_	_	_	_
25269	forme	années	NC	année	NC	n=p|g=f	PREP(25265)	_
25270	delim		BLANK	BLANK	_	_	_	_
25271	forme	,	PONCT	,	_	_	_	P
25272	delim		BLANK	BLANK	_	_	_	_
25273	delim	§	DELIM	§	_	_	_	_
25274	delim		BLANK	BLANK	_	_	_	_
25275	forme	Didier	NPP	Didier	NPP	n=s|g=m	SUJ(25279)	_
25276	delim		BLANK	BLANK	_	_	_	_
25277	forme	a	V	avoir	V	n=s|t=P|p=3	AUX_TPS(25279)	_
25278	delim		BLANK	BLANK	_	_	_	_
25279	forme	eu	VPP	avoir	VPP	n=s|g=m|t=K	ROOT	P
25280	delim		BLANK	BLANK	_	_	_	_
25281	forme	besoin	NC	besoin	NC	n=s|g=m	OBJ(25279)	_
25282	delim		BLANK	BLANK	_	_	_	_
25283	forme	de	P	de	P	_	MOD(25279)	_
25284	delim		BLANK	BLANK	_	_	_	_
25285	forme	temps	NC	temps	NC	g=m	PREP(25283)	_
25286	delim		BLANK	BLANK	_	_	_	_
25287	forme	pour	P	pour	P	_	MOD(25279)	_
25288	delim		BLANK	BLANK	_	_	_	_
25289	forme	accepter	VINF	accepter	VINF	t=W	PREP(25287)	_
25290	delim		BLANK	BLANK	_	_	_	_
25291	forme	les	DET	les	DET	n=p	DET(25293)	P
25292	delim		BLANK	BLANK	_	_	_	_
25293	forme	autres	ADJ	autre	ADJ	n=p	OBJ(25289)	_
25294	delim		BLANK	BLANK	_	_	_	_
25295	forme	et	CC	et	CC	_	COORD(25289)	_
25296	delim		BLANK	BLANK	_	_	_	_
25297	forme	respecter	VINF	respecter	VINF	t=W	DEP_COORD(25295)	_
25298	delim		BLANK	BLANK	_	_	_	_
25299	forme	la	DET	la	DET	n=s|g=f	DET(25301)	_
25300	delim		BLANK	BLANK	_	_	_	_
25301	forme	place	NC	place	NC	n=s|g=f	OBJ(25297)	_
25302	delim		BLANK	BLANK	_	_	_	_
25303	forme	de	P	de	P	_	DEP(25301)	_
25304	delim		BLANK	BLANK	_	_	_	_
25305	forme	chacun	PRO	chacun	PRO	n=s|g=m	PREP(25303)	_
25306	delim		BLANK	BLANK	_	_	_	_
25307	delim	.	PONCT	.	_	_	_	_
25308	delim		BLANK	BLANK	_	_	_	_
25309	delim	§	DELIM	§	_	_	_	_
25310	delim		BLANK	BLANK	_	_	_	_
25311	forme	Les	DET	les	DET	n=p	DET(25313)	P
25312	delim		BLANK	BLANK	_	_	_	_
25313	forme	troubles	NC	trouble	NC	n=p	SUJ(25323)	_
25314	delim		BLANK	BLANK	_	_	_	_
25315	forme	du	P+D	de	P+D	n=s|g=m	DEP(25313)	_
25316	delim		BLANK	BLANK	_	_	_	_
25317	forme	comportement	NC	comportement	NC	n=s|g=m	PREP(25315)	_
25318	delim		BLANK	BLANK	_	_	_	_
25319	forme	se	CLR	se	CLR	n=p,s|p=3	AFF(25323)	P
25320	delim		BLANK	BLANK	_	_	_	_
25321	forme	manifestantent	NC	_	NC	_	SUJ(25323)	_
25322	delim		BLANK	BLANK	_	_	_	_
25323	forme	caractérisent	V	caractériser	V	n=p|t=P,S|p=3	ROOT	P
25324	delim		BLANK	BLANK	_	_	_	_
25325	forme	dans	P	dans	P	_	MOD(25323)	_
25326	delim		BLANK	BLANK	_	_	_	_
25327	forme	le	DET	le	DET	n=s|g=m	DET(25331)	_
25328	delim		BLANK	BLANK	_	_	_	_
25329	forme	relationnel	ADJ	relationnel	ADJ	n=s|g=m	MOD(25331)	_
25330	delim		BLANK	BLANK	_	_	_	_
25331	forme	t	NC	_	NC	_	PREP(25325)	P
25332	delim		BLANK	BLANK	_	_	_	_
25333	forme	sur	P	sur	P	_	MOD(25323)	_
25334	delim		BLANK	BLANK	_	_	_	_
25335	forme	des	DET	des	DET	n=p	DET(25337)	_
25336	delim		BLANK	BLANK	_	_	_	_
25337	forme	temps	NC	temps	NC	g=m	PREP(25333)	_
25338	delim		BLANK	BLANK	_	_	_	_
25339	forme	où	PROREL	où	PROREL	_	MOD(25345)	P
25340	delim		BLANK	BLANK	_	_	_	_
25341	forme	il	CLS	il	CLS	n=s|g=m|p=3	SUJ(25345)	_
25342	delim		BLANK	BLANK	_	_	_	_
25343	forme	se	CLR	se	CLR	n=p,s|p=3	AFF(25345)	_
25344	delim		BLANK	BLANK	_	_	_	_
25345	forme	trouve	V	trouver	V	n=s|t=P,S|p=1,3	MOD_REL(25337)	_
25346	delim		BLANK	BLANK	_	_	_	_
25347	forme	avec	P	avec	P	_	MOD(25345)	_
25348	delim		BLANK	BLANK	_	_	_	_
25349	forme	d'	DET	de	DET	n=p	DET(25353)	_
25350	delim		BLANK	BLANK	_	_	_	_
25351	forme	autres	ADJ	autre	ADJ	n=p	MOD(25353)	_
25352	delim		BLANK	BLANK	_	_	_	_
25353	forme	personnes	NC	personne	NC	n=p|g=f	PREP(25347)	_
25354	delim		BLANK	BLANK	_	_	_	_
25355	forme	et	CC	et	CC	_	COORD(25345)	_
25356	delim		BLANK	BLANK	_	_	_	_
25357	forme	également	ADV	_	ADV	_	DEP_COORD(25355)	_
25358	delim		BLANK	BLANK	_	_	_	_
25359	forme	sur	P	sur	P	_	DEP_COORD(25355)	_
25360	delim		BLANK	BLANK	_	_	_	_
25361	forme	des	DET	des	DET	n=p	DET(25363)	_
25362	delim		BLANK	BLANK	_	_	_	_
25363	forme	tempss	NC	_	NC	_	PREP(25359)	_
25364	delim		BLANK	BLANK	_	_	_	_
25365	forme	où	PROREL	où	PROREL	_	MOD(25371)	_
25366	delim		BLANK	BLANK	_	_	_	_
25367	forme	il	CLS	il	CLS	n=s|g=m|p=3	SUJ(25371)	_
25368	delim		BLANK	BLANK	_	_	_	_
25369	forme	se	CLR	se	CLR	n=p,s|p=3	AFF(25371)	_
25370	delim		BLANK	BLANK	_	_	_	_
25371	forme	trouve	V	trouver	V	n=s|t=P,S|p=1,3	MOD_REL(25363)	_
25372	delim		BLANK	BLANK	_	_	_	_
25373	forme	seul	ADJ	seul	ADJ	n=s|g=m	ATS(25371)	_
25374	delim		BLANK	BLANK	_	_	_	_
25375	delim	.	PONCT	.	_	_	_	_
25376	delim		BLANK	BLANK	_	_	_	_
25377	delim	§	DELIM	§	_	_	_	_
25378	delim		BLANK	BLANK	_	_	_	_
25379	forme	en	P	en	P	_	MOD(25391)	P
25380	delim		BLANK	BLANK	_	_	_	_
25381	forme	famille	NC	famille	NC	n=s|g=f	PREP(25379)	_
25382	delim		BLANK	BLANK	_	_	_	_
25383	forme	d'	P	de	P	_	DEP(25381)	_
25384	delim		BLANK	BLANK	_	_	_	_
25385	forme	accueil	NC	accueil	NC	n=s|g=m	PREP(25383)	_
25386	delim		BLANK	BLANK	_	_	_	_
25387	forme	se	CLR	se	CLR	n=p,s|p=3	AFF(25391)	P
25388	delim		BLANK	BLANK	_	_	_	_
25389	forme	sont	V	être	V	n=p|t=P|p=3	AUX_TPS(25391)	_
25390	delim		BLANK	BLANK	_	_	_	_
25391	forme	manifestés	VPP	manifester	VPP	n=p|g=m|t=K	ROOT	_
25392	delim		BLANK	BLANK	_	_	_	_
25393	forme	dans	P	dans	P	_	MOD(25391)	_
25394	delim		BLANK	BLANK	_	_	_	_
25395	forme	les	DET	les	DET	n=p	DET(25399)	_
25396	delim		BLANK	BLANK	_	_	_	_
25397	forme	premiers	ADJ	premier	ADJ	n=p|g=m	MOD(25399)	_
25398	delim		BLANK	BLANK	_	_	_	_
25399	forme	mois	NC	mois	NC	g=m	PREP(25393)	_
25400	delim		BLANK	BLANK	_	_	_	_
25401	forme	d'	P	de	P	_	MOD(25391)	_
25402	delim		BLANK	BLANK	_	_	_	_
25403	forme	accueil	NC	accueil	NC	n=s|g=m	PREP(25401)	_
25404	delim		BLANK	BLANK	_	_	_	_
25405	forme	de	P	de	P	_	MOD(25391)	_
25406	delim		BLANK	BLANK	_	_	_	_
25407	forme	façon	NC	façon	NC	n=s|g=f	PREP(25405)	_
25408	delim		BLANK	BLANK	_	_	_	_
25409	forme	plus	ADV	plus	ADV	_	MOD(25411)	_
25410	delim		BLANK	BLANK	_	_	_	_
25411	forme	importantes	ADJ	important	ADJ	n=p|g=f	MOD(25407)	_
25412	delim		BLANK	BLANK	_	_	_	_
25413	forme	qu'	CS	que	CS	_	MOD(25391)	P
25414	delim		BLANK	BLANK	_	_	_	_
25415	forme	actuellement	ADV	_	ADV	_	_()	_
25416	delim		BLANK	BLANK	_	_	_	_
25417	delim	.	PONCT	.	_	_	_	_
25418	delim		BLANK	BLANK	_	_	_	_
25419	delim	§	DELIM	§	_	_	_	_
25420	delim		BLANK	BLANK	_	_	_	_
25421	forme	Cela	PRO	cela	PRO	n=s|g=m	SUJ(25423)	P
25422	delim		BLANK	BLANK	_	_	_	_
25423	forme	partait	V	partir	V	n=s|t=I|p=3	ROOT	_
25424	delim		BLANK	BLANK	_	_	_	_
25425	forme	souvent	ADV	souvent	ADV	_	MOD(25423)	_
25426	delim		BLANK	BLANK	_	_	_	_
25427	forme	de	P	de	P	_	MOD(25423)	P
25428	delim		BLANK	BLANK	_	_	_	_
25429	forme	la	DET	la	DET	n=s|g=f	DET(25431)	_
25430	delim		BLANK	BLANK	_	_	_	_
25431	forme	difficulté	NC	difficulté	NC	n=s|g=f	PREP(25427)	_
25432	delim		BLANK	BLANK	_	_	_	_
25433	forme	de	P	de	P	_	MOD(25423)	_
25434	delim		BLANK	BLANK	_	_	_	_
25435	forme	Didier	NPP	Didier	NPP	n=s|g=m	PREP(25433)	_
25436	delim		BLANK	BLANK	_	_	_	_
25437	forme	à	P	à	P	_	MOD(25423)	_
25438	delim		BLANK	BLANK	_	_	_	_
25439	forme	etre	ADV	_	ADV	_	_()	_
25440	delim		BLANK	BLANK	_	_	_	_
25441	forme	avec	P	avec	P	_	_()	_
25442	delim		BLANK	BLANK	_	_	_	_
25443	forme	l'	DET	le	DET	n=s	DET(25445)	_
25444	delim		BLANK	BLANK	_	_	_	_
25445	forme	Autre	NPP	_	NPP	_	PREP(25441)	_
25446	delim		BLANK	BLANK	_	_	_	_
25447	forme	et	CC	et	CC	_	COORD(25445)	_
25448	delim		BLANK	BLANK	_	_	_	_
25449	forme	.	PONCT	.	_	_	_	P
25450	delim		BLANK	BLANK	_	_	_	_
25451	delim	§	DELIM	§	_	_	_	_
25452	delim		BLANK	BLANK	_	_	_	_
25453	forme	Didier	NPP	Didier	NPP	n=s|g=m	SUJ(25455)	_
25454	delim		BLANK	BLANK	_	_	_	_
25455	forme	a	V	avoir	V	n=s|t=P|p=3	ROOT	P
25456	delim		BLANK	BLANK	_	_	_	_
25457	forme	du	DET	du	DET	n=s|g=m	DET(25459)	_
25458	delim		BLANK	BLANK	_	_	_	_
25459	forme	mal	NC	mal	NC	n=s|g=m	OBJ(25455)	_
25460	delim		BLANK	BLANK	_	_	_	_
25461	forme	à	P	à	P	_	MOD(25455)	_
25462	delim		BLANK	BLANK	_	_	_	_
25463	forme	s'	CLR	se	CLR	n=p,s|p=3	AFF(25465)	_
25464	delim		BLANK	BLANK	_	_	_	_
25465	forme	imaginer	VINF	imaginer	VINF	t=W	PREP(25461)	_
25466	delim		BLANK	BLANK	_	_	_	_
25467	forme	,	PONCT	,	_	_	_	P
25468	delim		BLANK	BLANK	_	_	_	_
25469	forme	notamment	ADV	_	ADV	_	MOD(25465)	_
25470	delim		BLANK	BLANK	_	_	_	_
25471	forme	et	CC	et	CC	_	COORD(25465)	P
25472	delim		BLANK	BLANK	_	_	_	_
25473	forme	se	CLR	se	CLR	n=p,s|p=3	AFF(25475)	_
25474	delim		BLANK	BLANK	_	_	_	_
25475	forme	repéré	VPP	repérer	VPP	n=s|g=m|t=K	DEP_COORD(25471)	_
25476	delim		BLANK	BLANK	_	_	_	_
25477	forme	dans	P	dans	P	_	MOD(25475)	_
25478	delim		BLANK	BLANK	_	_	_	_
25479	forme	le	DET	le	DET	n=s|g=m	DET(25483)	_
25480	delim		BLANK	BLANK	_	_	_	_
25481	forme	meme	ADJ	_	ADJ	_	MOD(25483)	_
25482	delim		BLANK	BLANK	_	_	_	_
25483	forme	temps	NC	temps	NC	g=m	PREP(25477)	P
25484	delim		BLANK	BLANK	_	_	_	_
25485	forme	au	P+D	à	P+D	n=s|g=m	MOD(25475)	_
25486	delim		BLANK	BLANK	_	_	_	_
25487	forme	nioveau	NC	_	NC	_	PREP(25485)	_
25488	delim		BLANK	BLANK	_	_	_	_
25489	forme	spatio	ADJ	_	ADJ	_	MOD(25487)	_
25490	delim		BLANK	BLANK	_	_	_	_
25491	delim	-	PONCT	-	_	_	_	_
25492	delim		BLANK	BLANK	_	_	_	_
25493	forme	temporel	ADJ	temporel	ADJ	n=s|g=m	MOD(25487)	_
25494	delim		BLANK	BLANK	_	_	_	_
25495	delim	.	PONCT	.	_	_	_	_
25496	delim		BLANK	BLANK	_	_	_	_
25497	delim	§	DELIM	§	_	_	_	_
25498	delim		BLANK	BLANK	_	_	_	_
25499	forme	rer	NC	_	NC	_	_()	P
25500	delim		BLANK	BLANK	_	_	_	_
25501	delim	§	DELIM	§	_	_	_	_
25502	delim		BLANK	BLANK	_	_	_	_
25503	forme	Par	P	par	P	_	MOD(25531)	P
25504	delim		BLANK	BLANK	_	_	_	_
25505	forme	exemple	NC	exemple	NC	n=s|g=m	PREP(25503)	_
25506	delim		BLANK	BLANK	_	_	_	_
25507	delim	,	PONCT	,	_	_	_	_
25508	delim		BLANK	BLANK	_	_	_	_
25509	forme	si	CS	si	CS	_	MOD(25531)	_
25510	delim		BLANK	BLANK	_	_	_	_
25511	forme	Didier	NPP	Didier	NPP	n=s|g=m	SUJ(25513)	_
25512	delim		BLANK	BLANK	_	_	_	_
25513	forme	voulait	V	vouloir	V	n=s|t=I|p=3	SUB(25509)	_
25514	delim		BLANK	BLANK	_	_	_	_
25515	forme	aller	VINF	aller	VINF	t=W	OBJ(25513)	_
25516	delim		BLANK	BLANK	_	_	_	_
25517	forme	jouer	VINF	jouer	VINF	t=W	OBJ(25515)	_
25518	delim		BLANK	BLANK	_	_	_	_
25519	forme	après	P	après	P	_	MOD(25517)	_
25520	delim		BLANK	BLANK	_	_	_	_
25521	forme	le	DET	le	DET	n=s|g=m	DET(25523)	_
25522	delim		BLANK	BLANK	_	_	_	_
25523	forme	repas	NC	repas	NC	g=m	PREP(25519)	_
